rxn	KEGG_rxn_id	ec_code	direction	substrates_name	substrates_kegg	products_name	products_kegg	genes_model	uniprot_model	kcat	matching_score	catalytic_enzyme	kcat_substrate	kcat_organism	kcat_enzyme	kcat_temperature	kcat_ph	kcat_variant	kcat_db	kcat_id_percent
r_4276	R09541	1.16.1.7	forward	NADPH;iron(3+)	C00005;C14819	H+;iron(2+);NADP(+)	C00080;C14818;C00006	YLL051C	Q12473		15									
r_4276	R09541	1.16.1.7	reverse	H+;iron(2+);NADP(+)	C00080;C14818;C00006	NADPH;iron(3+)	C00005;C14819	YLL051C	Q12473		15									
r_4277	R00851	2.3.1.51	forward	Acyl-CoA;1-acyl-sn-glycerol 3-phosphate	C00040;C00681	coenzyme A;1,2-diacyl-sn-glycerol 3-phosphate	C00010;C00416	YLR099C	Q12385		15									
r_4277	R00851	2.3.1.51	reverse	coenzyme A;1,2-diacyl-sn-glycerol 3-phosphate	C00010;C00416	Acyl-CoA;1-acyl-sn-glycerol 3-phosphate	C00040;C00681	YLR099C	Q12385		15									
r_4277	R00851	2.3.1.51	forward	Acyl-CoA;1-acyl-sn-glycerol 3-phosphate	C00040;C00681	coenzyme A;1,2-diacyl-sn-glycerol 3-phosphate	C00010;C00416	YPR139C	Q06508		15									
r_4277	R00851	2.3.1.51	reverse	coenzyme A;1,2-diacyl-sn-glycerol 3-phosphate	C00010;C00416	Acyl-CoA;1-acyl-sn-glycerol 3-phosphate	C00040;C00681	YPR139C	Q06508		15									
r_4278	R03613	6.3.1.14	forward	ammonium;ATP;Peptide diphthine	C01342;C00002;C01573	AMP;diphosphate;H+;Peptide diphthamide	C00020;C00013;C00080;C02872	YLR143W	Q12429		15									
r_4279	R09832	3.6.1.55	forward	H2O;8-oxo-dGTP	C00001;C19967	diphosphate;H+;8-oxo-dGMP	C00013;C00080;C19968	YLR151C	Q12524	18.9	5	Q12524	8-oxo-dGTP	Homo sapiens		37	7.5		brenda	-1.0
r_4280	R07766	2.3.1.181	forward	octanoyl-ACP;Apoprotein	C05752;C16240	ACP1;Protein N6-(octanoyl)lysine	C00229;C16236	YLR239C	Q06005	0.2	8	Q06005	octanoyl-[acyl-carrier protein]	Escherichia coli		37	7.2		brenda	-1.0
r_4280	R07766	2.3.1.181	reverse	ACP1;Protein N6-(octanoyl)lysine	C00229;C16236	octanoyl-ACP;Apoprotein	C05752;C16240	YLR239C	Q06005	0.2	8	Q06005	octanoyl-[acyl-carrier protein]	Escherichia coli		37	7.2		brenda	-1.0
r_4281	R07769	2.3.1.181	forward	Apoprotein;Lipoyl-[acp]	C16240;C16239	ACP1;Protein N6-(lipoyl)lysine	C00229;C16237	YLR239C	Q06005	0.2	8	Q06005	octanoyl-[acyl-carrier protein]	Escherichia coli		37	7.2		brenda	-1.0
r_4281	R07769	2.3.1.181	reverse	ACP1;Protein N6-(lipoyl)lysine	C00229;C16237	Apoprotein;Lipoyl-[acp]	C16240;C16239	YLR239C	Q06005	0.2	8	Q06005	octanoyl-[acyl-carrier protein]	Escherichia coli		37	7.2		brenda	-1.0
r_4282	R02732	2.7.1.105	forward	ATP;beta-D-Fructose 6-phosphate	C00002;C05345	ADP;beta-D-fructose 2,6-bisphosphate;H+	C00008;C00665;C00080	YLR345W	Q06137	0.407	4	Q06137	beta-D-fructose 6-phosphate	Homo sapiens	Q16875	30.0	7.5	wildtype	brenda	24.88
r_4282	R02732	3.1.3.46	forward	ATP;beta-D-Fructose 6-phosphate	C00002;C05345	ADP;beta-D-fructose 2,6-bisphosphate;H+	C00008;C00665;C00080	YLR345W	Q06137	0.1	10	Q06137	fructose 2,6-bisphosphate	Rattus norvegicus					brenda	-1.0
r_4283	R00867	2.7.1.1	forward	ATP;D-fructose	C00002;C00095	ADP;H+;beta-D-Fructose 6-phosphate	C00008;C00080;C05345	YLR446W	Q06204	3.69	5	Q06204	D-fructose	Solanum chacoense	Q3S2I3	30.0	8.0		brenda	22.72
r_4284	R01600	2.7.1.1	forward	ATP;beta-D-Glucose	C00002;C00221	ADP;H+;beta-D-Glucose 6-phosphate	C00008;C00080;C01172	YLR446W	Q06204	1.06	6	Q06204	D-glucose	Saccharomyces cerevisiae		22.0	7.5		brenda	-1.0
r_4285	R01786	2.7.1.1	forward	ATP;alpha-D-Glucose	C00002;C00267	ADP;H+;alpha-D-Glucose 6-phosphate	C00008;C00080;C00668	YLR446W	Q06204	1.06	6	Q06204	D-glucose	Saccharomyces cerevisiae		22.0	7.5		brenda	-1.0
r_4286	R01961	2.7.1.1	forward	ATP;D-Glucosamine	C00002;C00329	ADP;alpha-D-glucosamine 6-phosphate;H+	C00008;C00352;C00080	YLR446W	Q06204	1.06	6	Q06204	D-glucose	Saccharomyces cerevisiae		22.0	7.5		brenda	-1.0
r_4287	R03920	2.7.1.1	forward	ATP;beta-D-Fructose	C00002;C02336	ADP;H+;beta-D-Fructose 6-phosphate	C00008;C00080;C05345	YLR446W	Q06204	1.06	6	Q06204	D-glucose	Saccharomyces cerevisiae		22.0	7.5		brenda	-1.0
r_4288	R02739	5.1.3.15	forward	alpha-D-Glucose 6-phosphate	C00668	beta-D-Glucose 6-phosphate	C01172	YMR099C	Q03161	1950	5	Q03161	alpha-D-glucose 6-phosphate	Saccharomyces cerevisiae					brenda	-1.0
r_4288	R02739	5.1.3.15	reverse	beta-D-Glucose 6-phosphate	C01172	alpha-D-Glucose 6-phosphate	C00668	YMR099C	Q03161	446	5	Q03161	beta-D-glucose 6-phosphate	Saccharomyces cerevisiae					brenda	-1.0
r_4291	R01752	1.2.1.3	forward	D-glyceraldehyde;H2O;NAD	C00577;C00001;C00003	H+;NADH;D-Glycerate	C00080;C00004;C00258	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4291	R01752	1.2.1.3	reverse	H+;NADH;D-Glycerate	C00080;C00004;C00258	D-glyceraldehyde;H2O;NAD	C00577;C00001;C00003	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4292	R01986	1.2.1.3	forward	4-aminobutanal;H2O;NADP(+)	C00555;C00001;C00006	gamma-aminobutyrate;H+;NADPH	C00334;C00080;C00005	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4292	R01986	1.2.1.3	reverse	gamma-aminobutyrate;H+;NADPH	C00334;C00080;C00005	4-aminobutanal;H2O;NADP(+)	C00555;C00001;C00006	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4293	R02549	1.2.1.3	forward	4-aminobutanal;H2O;NAD	C00555;C00001;C00003	gamma-aminobutyrate;H+;NADH	C00334;C00080;C00004	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4294	R02678	1.2.1.3	forward	H2O;indol-3-ylacetaldehyde;NAD	C00001;C00637;C00003	H+;indole-3-acetate;NADH	C00080;C00954;C00004	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4295	R02940	1.2.1.3	forward	H2O;NAD;2-Propynal	C00001;C00003;C05985	H+;NADH;Propynoate	C00080;C00004;C00804	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4295	R02940	1.2.1.3	reverse	H+;NADH;Propynoate	C00080;C00004;C00804	H2O;NAD;2-Propynal	C00001;C00003;C05985	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4296	R02957	1.2.1.3	forward	H2O;NAD;D-Glucuronolactone	C00001;C00003;C02670	H+;NADH;D-Glucarate	C00080;C00004;C00818	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4297	R03283	1.2.1.3	forward	H2O;NAD;4-Trimethylammoniobutanal	C00001;C00003;C01149	H+;NADH;4-Trimethylammoniobutanoate	C00080;C00004;C01181	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4297	R03283	1.2.1.3	reverse	H+;NADH;4-Trimethylammoniobutanoate	C00080;C00004;C01181	H2O;NAD;4-Trimethylammoniobutanal	C00001;C00003;C01149	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4298	R03869	1.2.1.3	forward	H2O;NAD;(S)-Methylmalonate semialdehyde	C00001;C00003;C06002	H+;NADH;Methylmalonate	C00080;C00004;C02170	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4298	R03869	1.2.1.3	reverse	H+;NADH;Methylmalonate	C00080;C00004;C02170	H2O;NAD;(S)-Methylmalonate semialdehyde	C00001;C00003;C06002	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4299	R04065	1.2.1.3	forward	H2O;NAD;Imidazole-4-acetaldehyde	C00001;C00003;C05130	H+;NADH;Imidazole-4-acetate	C00080;C00004;C02835	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4299	R04065	1.2.1.3	reverse	H+;NADH;Imidazole-4-acetate	C00080;C00004;C02835	H2O;NAD;Imidazole-4-acetaldehyde	C00001;C00003;C05130	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4300	R04506	1.2.1.3	forward	H2O;NAD;3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	C00001;C00003;C05445	H+;NADH;3alpha,7alpha-Dihydroxy-5beta-cholestanate	C00080;C00004;C04554	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4300	R04506	1.2.1.3	reverse	H+;NADH;3alpha,7alpha-Dihydroxy-5beta-cholestanate	C00080;C00004;C04554	H2O;NAD;3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	C00001;C00003;C05445	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4301	R04903	1.2.1.3	forward	H2O;NAD;5-Hydroxyindoleacetaldehyde	C00001;C00003;C05634	H+;NADH;5-Hydroxyindoleacetate	C00080;C00004;C05635	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4301	R04903	1.2.1.3	reverse	H+;NADH;5-Hydroxyindoleacetate	C00080;C00004;C05635	H2O;NAD;5-Hydroxyindoleacetaldehyde	C00001;C00003;C05634	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4302	R05050	1.2.1.3	forward	H2O;NAD;N4-Acetylaminobutanal	C00001;C00003;C05936	H+;NADH;4-Acetamidobutanoate	C00080;C00004;C02946	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4302	R05050	1.2.1.3	reverse	H+;NADH;4-Acetamidobutanoate	C00080;C00004;C02946	H2O;NAD;N4-Acetylaminobutanal	C00001;C00003;C05936	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4303	R05237	1.2.1.3	forward	H2O;NAD;trans-3-Chloroallyl aldehyde	C00001;C00003;C06613	H+;NADH;trans-3-Chloroacrylic acid	C00080;C00004;C06614	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4303	R05237	1.2.1.3	reverse	H+;NADH;trans-3-Chloroacrylic acid	C00080;C00004;C06614	H2O;NAD;trans-3-Chloroallyl aldehyde	C00001;C00003;C06613	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4304	R05238	1.2.1.3	forward	H2O;NAD;cis-3-Chloroallyl aldehyde	C00001;C00003;C16348	H+;NADH;cis-3-Chloroacrylic acid	C00080;C00004;C06615	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4304	R05238	1.2.1.3	reverse	H+;NADH;cis-3-Chloroacrylic acid	C00080;C00004;C06615	H2O;NAD;cis-3-Chloroallyl aldehyde	C00001;C00003;C16348	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4305	R05286	1.2.1.3	forward	H2O;NAD;Chloroacetaldehyde	C00001;C00003;C06754	H+;NADH;Chloroacetic acid	C00080;C00004;C06755	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4305	R05286	1.2.1.3	reverse	H+;NADH;Chloroacetic acid	C00080;C00004;C06755	H2O;NAD;Chloroacetaldehyde	C00001;C00003;C06754	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4306	R06366	1.2.1.3	forward	H2O;NAD;Perillyl aldehyde	C00001;C00003;C02576	H+;NADH;Perillic acid	C00080;C00004;C11924	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4306	R06366	1.2.1.3	reverse	H+;NADH;Perillic acid	C00080;C00004;C11924	H2O;NAD;Perillyl aldehyde	C00001;C00003;C02576	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4307	R08146	1.2.1.3	forward	H2O;NAD;2-trans,6-trans-Farnesal	C00001;C00003;C03461	H+;NADH;Farnesoic acid	C00080;C00004;C16502	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4307	R08146	1.2.1.3	reverse	H+;NADH;Farnesoic acid	C00080;C00004;C16502	H2O;NAD;2-trans,6-trans-Farnesal	C00001;C00003;C03461	YMR110C	Q04458	2.2	7	Q04458	trans-2-hexenal	Arabidopsis thaliana	Q70DU8	25.0	8.0	wildtype	brenda	28.12
r_4310	R06127	2.4.1.131	forward	GDP-alpha-D-mannose;G00005	C00096;	H+;GDP;G10526	C00080;C00035;	YNL048W	P53954		15									
r_4310	R06127	2.4.1.131	reverse	H+;GDP;G10526	C00080;C00035;	GDP-alpha-D-mannose;G00005	C00096;	YNL048W	P53954		15									
r_4311	R06128	2.4.1.131	forward	GDP-alpha-D-mannose;G10526	C00096;	H+;GDP;G00006	C00080;C00035;	YNL048W	P53954		15									
r_4311	R06128	2.4.1.131	reverse	H+;GDP;G00006	C00080;C00035;	GDP-alpha-D-mannose;G10526	C00096;	YNL048W	P53954		15									
r_4312	R02144	2.1.1.22	forward	S-adenosyl-L-methionine;carnosine	C00019;C00386	H+;S-adenosyl-L-homocysteine;anserine	C00080;C00021;C01262	YNL092W	P53934	0.002	5	P53934	carnosine	Homo sapiens	Q8N4J0	30	7.5		brenda	25.23
r_4312	R02144	2.1.1.22	reverse	H+;S-adenosyl-L-homocysteine;anserine	C00080;C00021;C01262	S-adenosyl-L-methionine;carnosine	C00019;C00386	YNL092W	P53934	0.002	8	P53934	carnosine	Homo sapiens	Q8N4J0	30	7.5		brenda	25.23
r_4313	R06259	2.4.1.259	forward	dolichyl D-mannosyl phosphate;G10595	C03862;	dolichyl phosphate;G10596	C00110;	YNL219C	P53868		15									
r_4313	R06259	2.4.1.259	reverse	dolichyl phosphate;G10596	C00110;	dolichyl D-mannosyl phosphate;G10595	C03862;	YNL219C	P53868		15									
r_4313	R06259	2.4.1.261	forward	dolichyl D-mannosyl phosphate;G10595	C03862;	dolichyl phosphate;G10596	C00110;	YNL219C	P53868		15									
r_4313	R06259	2.4.1.261	reverse	dolichyl phosphate;G10596	C00110;	dolichyl D-mannosyl phosphate;G10595	C03862;	YNL219C	P53868		15									
r_4314	R06261	2.4.1.259	forward	dolichyl D-mannosyl phosphate;G10597	C03862;	dolichyl phosphate;G00007	C00110;C05868	YNL219C	P53868		15									
r_4314	R06261	2.4.1.259	reverse	dolichyl phosphate;G00007	C00110;C05868	dolichyl D-mannosyl phosphate;G10597	C03862;	YNL219C	P53868		15									
r_4314	R06261	2.4.1.261	forward	dolichyl D-mannosyl phosphate;G10597	C03862;	dolichyl phosphate;G00007	C00110;C05868	YNL219C	P53868		15									
r_4314	R06261	2.4.1.261	reverse	dolichyl phosphate;G00007	C00110;C05868	dolichyl D-mannosyl phosphate;G10597	C03862;	YNL219C	P53868		15									
r_4315	R00717	1.1.1.26	forward	NAD;glycolate	C00003;C00160	glyoxylate;H+;NADH	C00048;C00080;C00004	YNL274C	P53839	0.56	7	P53839	glyoxylate	Arabidopsis thaliana	Q9C9W5	25	6.2	wildtype	brenda	25.81
r_4315	R00717	1.1.1.26	reverse	glyoxylate;H+;NADH	C00048;C00080;C00004	NAD;glycolate	C00003;C00160	YNL274C	P53839	0.56	4	P53839	glyoxylate	Arabidopsis thaliana	Q9C9W5	25	6.2	wildtype	brenda	25.81
r_4316	R06260	2.4.1.260	forward	dolichyl D-mannosyl phosphate;G10596	C03862;	dolichyl phosphate;G10597	C00110;	YNR030W	P53730		15									
r_4316	R06260	2.4.1.260	reverse	dolichyl phosphate;G10597	C00110;	dolichyl D-mannosyl phosphate;G10596	C03862;	YNR030W	P53730		15									
r_4317	R00801	3.2.1.10	forward	H2O;sucrose	C00001;C00089	D-fructose;D-glucose	C00095;C00031	YOL157C	Q08295	3.8	1	Q08295	sucrose	Saccharomyces cerevisiae	Q08295	30.0	7.0		brenda	100.0
r_4317	R00801	3.2.1.10	reverse	D-fructose;D-glucose	C00095;C00031	H2O;sucrose	C00001;C00089	YOL157C	Q08295	3.8	4	Q08295	sucrose	Saccharomyces cerevisiae	Q08295	30.0	7.0		brenda	100.0
r_4318	R01718	3.2.1.10	forward	H2O;Isomaltose	C00001;C00252	D-glucose;alpha-D-Glucose	C00031;C00267	YOL157C	Q08295	15	1	Q08295	isomaltose	Saccharomyces cerevisiae	Q08295	30.0	7.0		brenda	100.0
r_4318	R01718	3.2.1.10	reverse	D-glucose;alpha-D-Glucose	C00031;C00267	H2O;Isomaltose	C00001;C00252	YOL157C	Q08295	3.8	4	Q08295	sucrose	Saccharomyces cerevisiae	Q08295	30.0	7.0		brenda	100.0
r_4319	R01791	3.2.1.10	forward	H2O;Dextrin	C00001;C00721	D-glucose	C00031	YOL157C	Q08295	3.8	4	Q08295	sucrose	Saccharomyces cerevisiae	Q08295	30.0	7.0		brenda	100.0
r_4319	R01791	3.2.1.10	reverse	D-glucose	C00031	H2O;Dextrin	C00001;C00721	YOL157C	Q08295	3.8	4	Q08295	sucrose	Saccharomyces cerevisiae	Q08295	30.0	7.0		brenda	100.0
r_4320	R06262	2.4.1.267	forward	H+;Dolichyl beta-D-glucosyl phosphate;G00007	C00080;C01246;C05868	dolichyl phosphate;G10598	C00110;	YOR002W	Q12001		15									
r_4320	R06262	2.4.1.267	reverse	dolichyl phosphate;G10598	C00110;	H+;Dolichyl beta-D-glucosyl phosphate;G00007	C00080;C01246;C05868	YOR002W	Q12001		15									
r_4321	R06263	2.4.1.265	forward	H+;Dolichyl beta-D-glucosyl phosphate;G10598	C00080;C01246;	dolichyl phosphate;G10599	C00110;	YOR067C	P40351		15									
r_4321	R06263	2.4.1.265	reverse	dolichyl phosphate;G10599	C00110;	H+;Dolichyl beta-D-glucosyl phosphate;G10598	C00080;C01246;	YOR067C	P40351		15									
r_4323	R07767	2.8.1.8	forward	S-adenosyl-L-methionine;Protein N6-(octanoyl)lysine;Sulfur donor	C00019;C16236;C17023	L-methionine;Protein N6-(lipoyl)lysine;5'-Deoxyadenosine	C00073;C16237;C05198	YOR196C	P32875		15									
r_4323	R07767	2.8.1.8	reverse	L-methionine;Protein N6-(lipoyl)lysine;5'-Deoxyadenosine	C00073;C16237;C05198	S-adenosyl-L-methionine;Protein N6-(octanoyl)lysine;Sulfur donor	C00019;C16236;C17023	YOR196C	P32875		15									
r_4324	R07768	2.8.1.8	forward	octanoyl-ACP;S-adenosyl-L-methionine;Sulfur donor	C05752;C00019;C17023	L-methionine;Lipoyl-[acp];5'-Deoxyadenosine	C00073;C16239;C05198	YOR196C	P32875		15									
r_4324	R07768	2.8.1.8	reverse	L-methionine;Lipoyl-[acp];5'-Deoxyadenosine	C00073;C16239;C05198	octanoyl-ACP;S-adenosyl-L-methionine;Sulfur donor	C05752;C00019;C17023	YOR196C	P32875		15									
r_4326	R01931	2.8.1.1	forward	hydrogen cyanide;thiosulfate	C01326;C00320	H+;sulphite;thiocyanate	C00080;C11481;C01755	YOR251C	Q08686	260	7	Q08686	thiosulfate	Escherichia coli					brenda	-1.0
r_4326	R01931	2.8.1.1	reverse	H+;sulphite;thiocyanate	C00080;C11481;C01755	hydrogen cyanide;thiosulfate	C01326;C00320	YOR251C	Q08686	0.52	8	Q08686	cyanide	Homo sapiens	Q8NFU3	37.0	7.4		brenda	18.03
r_4326	R01931	2.8.1.1	forward	hydrogen cyanide;thiosulfate	C01326;C00320	H+;sulphite;thiocyanate	C00080;C11481;C01755	YOR285W	Q12305	260	7	Q12305	thiosulfate	Escherichia coli					brenda	-1.0
r_4326	R01931	2.8.1.1	reverse	H+;sulphite;thiocyanate	C00080;C11481;C01755	hydrogen cyanide;thiosulfate	C01326;C00320	YOR285W	Q12305	0.52	8	Q12305	cyanide	Homo sapiens	Q8NFU3	37.0	7.4		brenda	24.51
r_4326	R01931	2.8.1.1	forward	hydrogen cyanide;thiosulfate	C01326;C00320	H+;sulphite;thiocyanate	C00080;C11481;C01755	YOR286W	Q08742	260	7	Q08742	thiosulfate	Escherichia coli					brenda	-1.0
r_4326	R01931	2.8.1.1	reverse	H+;sulphite;thiocyanate	C00080;C11481;C01755	hydrogen cyanide;thiosulfate	C01326;C00320	YOR286W	Q08742	0.52	8	Q08742	cyanide	Homo sapiens	Q8NFU3	37.0	7.4		brenda	26.92
r_4328	R01005	2.4.1.117	forward	dolichyl phosphate;UDP-D-glucose	C00110;C00029	H+;UDP;Dolichyl beta-D-glucosyl phosphate	C00080;C00015;C01246	YPL227C	P40350		15									
r_4328	R01005	2.4.1.117	reverse	H+;UDP;Dolichyl beta-D-glucosyl phosphate	C00080;C00015;C01246	dolichyl phosphate;UDP-D-glucose	C00110;C00029	YPL227C	P40350		15									
r_4330	R01708	1.1.1.65	forward	NADP(+);pyridoxine	C00006;C00314	H+;NADPH;pyridoxal	C00080;C00005;C00250	YPR127W	Q06494		15									
r_4330	R01708	1.1.1.65	reverse	H+;NADPH;pyridoxal	C00080;C00005;C00250	NADP(+);pyridoxine	C00006;C00314	YPR127W	Q06494		15									
r_4331	R01206	3.2.1.14	forward	chitin;H2O	C00461;C00001	N-Acetyl-D-glucosamine	C00140	YDR371W	Q06350	1.2	4	Q06350	chitin	Vibrio harveyi		37.0	5.5	wildtype	brenda	-1.0
r_4331	R01206	3.2.1.14	reverse	N-Acetyl-D-glucosamine	C00140	chitin;H2O	C00461;C00001	YDR371W	Q06350	0.31	7	Q06350	4-nitrophenyl beta-N,N'-diacetylchitobioside	Bacillus licheniformis	B7UB89	37.0	6.0	wildtype	brenda	24.83
r_4331	R01206	3.2.1.14	forward	chitin;H2O	C00461;C00001	N-Acetyl-D-glucosamine	C00140	YLR286C	P29029	1.2	4	P29029	chitin	Vibrio harveyi		37.0	5.5	wildtype	brenda	-1.0
r_4331	R01206	3.2.1.14	reverse	N-Acetyl-D-glucosamine	C00140	chitin;H2O	C00461;C00001	YLR286C	P29029	1.3	5	P29029	4-methylumbelliferyl-N,N',N''-triacetylchitotriose	Saccharomyces cerevisiae	P29029			wildtype	brenda	100.0
r_4333	R03042	3.6.1.10	forward	H2O;polyphosphate	C00001;C00404	H+;phosphate	C00080;C00009	YHR201C	P38698	73628	8	P38698	polyphosphate700	Trypanosoma brucei	Q583R7	37	7.4		brenda	22.08
r_4333	R03042	3.6.1.10	reverse	H+;phosphate	C00080;C00009	H2O;polyphosphate	C00001;C00404	YHR201C	P38698	73628	8	P38698	polyphosphate700	Trypanosoma brucei	Q583R7	37	7.4		brenda	22.08
r_4333	R03042	3.6.1.10	forward	H2O;polyphosphate	C00001;C00404	H+;phosphate	C00080;C00009	YDR452W	Q04119	73628	8	Q04119	polyphosphate700	Trypanosoma brucei	Q583R7	37	7.4		brenda	19.21
r_4333	R03042	3.6.1.10	reverse	H+;phosphate	C00080;C00009	H2O;polyphosphate	C00001;C00404	YDR452W	Q04119	73628	8	Q04119	polyphosphate700	Trypanosoma brucei	Q583R7	37	7.4		brenda	19.21
r_4333	R03042	3.6.1.11	forward	H2O;polyphosphate	C00001;C00404	H+;phosphate	C00080;C00009	YHR201C	P38698	1150	2	P38698	Polyphosphate	Saccharomyces cerevisiae		25.0	7.2	wildtype	brenda	-1.0
r_4333	R03042	3.6.1.11	reverse	H+;phosphate	C00080;C00009	H2O;polyphosphate	C00001;C00404	YHR201C	P38698	1150	5	P38698	Polyphosphate	Saccharomyces cerevisiae		25.0	7.2	wildtype	brenda	-1.0
r_4333	R03042	3.6.1.11	forward	H2O;polyphosphate	C00001;C00404	H+;phosphate	C00080;C00009	YDR452W	Q04119	1150	2	Q04119	Polyphosphate	Saccharomyces cerevisiae		25.0	7.2	wildtype	brenda	-1.0
r_4333	R03042	3.6.1.11	reverse	H+;phosphate	C00080;C00009	H2O;polyphosphate	C00001;C00404	YDR452W	Q04119	1150	5	Q04119	Polyphosphate	Saccharomyces cerevisiae		25.0	7.2	wildtype	brenda	-1.0
r_4335		3.6.1.10	forward	dATP;H2O	C00131;C00001	dADP;H+;phosphate	C00206;C00080;C00009	YDR452W	Q04119	73628	8	Q04119	polyphosphate700	Trypanosoma brucei	Q583R7	37	7.4		brenda	19.21
r_4335		3.6.1.11	forward	dATP;H2O	C00131;C00001	dADP;H+;phosphate	C00206;C00080;C00009	YDR452W	Q04119	1150	5	Q04119	Polyphosphate	Saccharomyces cerevisiae		25.0	7.2	wildtype	brenda	-1.0
r_4336	R03804	3.5.1.3	forward	H2O;2-Oxoglutaramate	C00001;C00940	2-oxoglutarate;ammonium	C00026;C01342	YLR351C	P49954	50.8	7	P49954	2-Oxoglutaramate	Zea mays	B8A2V8	37	8.5		brenda	33.13
r_4336	R03804	3.5.1.3	reverse	2-oxoglutarate;ammonium	C00026;C01342	H2O;2-Oxoglutaramate	C00001;C00940	YLR351C	P49954	1.15	8	P49954	2-oxosuccinamate	Mus musculus		30	7.2		brenda	-1.0
